-0.9401979004443047,0.3063769741093749
-0.6550998560807747,0.9058871444627703
0.2363066681208517,-0.1102190185333741
0.3310040048947867,-0.4215209240261887
-0.04005364740509532,0.4324208740100037
0.9100433955083453,-0.6833496244583356
0.1441178178585587,0.1993973691102489
-0.9280961620724423,-0.05809182497533849
0.9177756562464716,-0.1097253898766618
-0.719203962418952,0.3800565765573447
0.5726859036481076,-0.8516642437565022
-0.05447410316273238,-0.9307596480106807
-0.5834117117373246,-0.7102296840305996
0.8477879589834716,0.1465833564007706
0.7904602201970155,0.200673527487722
-0.3825627238315076,-0.7437472022893393
-0.323277953301213,0.3032540989291155
-0.366879258250752,-0.5452691643252617
0.2272788086353921,0.7482446538396701
0.9207350677282742,0.4684812771411302
-0.01863676380076995,-0.8626946667896117
0.1781744399292753,-0.535747017778417
0.6612191312052129,-0.2696669456266466
0.9810203557420394,0.8758087398823742
-0.8646514738373768,0.2043078458941376
0.3041703386100683,-0.215573808631974
0.9912560749281711,-0.3467228041510449
0.206707420630915,-0.1590853641263273
0.9001075750023997,-0.03534586702075238
-0.9339830403462425,0.4911134555066325
